,UserId,FinalInterests
297,15982861,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.1659538447856903, 0.10321081429719925, 0.0, 0.0, 0.17612411081790924, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1906893402338028, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12474225461483002, 0.0, 0.0, 0.059504762291908264, 0.0, 0.0]"
298,15985111,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2821173667907715, 0.0, 0.0, 0.0, 0.1291349083185196, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06143231689929962, 0.17372597754001617, 0.0, 0.07858946919441223, 0.0, 0.0, 0.0, 0.09925049543380737, 0.0, 0.0, 0.0, 0.0, 0.0]"
299,15998593,"[0.0, 0.22528663277626038, 0.0, 0.0, 0.0, 0.35640189051628113, 0.0, 0.0, 0.0, 0.07201270759105682, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08675144612789154, 0.141521617770195, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06068570539355278, 0.0, 0.0, 0.0, 0.0, 0.0]"
300,16012783,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.37851813435554504, 0.17043116688728333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06242018938064575, 0.05564495921134949, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0701291561126709, 0.0, 0.0, 0.0, 0.0, 0.0]"
301,16041234,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.19677358865737915, 0.08526687324047089, 0.0, 0.0, 0.11382349580526352, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.058848023414611816, 0.22678633034229279, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08972717821598053, 0.0, 0.0, 0.056761398911476135, 0.0, 0.0]"
302,16042794,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.45674142241477966, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.051027461886405945, 0.0, 0.0, 0.0, 0.0, 0.08831403404474258, 0.051434241235256195, 0.0, 0.06429103761911392, 0.0, 0.0, 0.0, 0.08284337818622589, 0.0, 0.0, 0.0, 0.0, 0.0]"
303,16049790,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.3151015639305115, 0.31519922614097595, 0.0, 0.0, 0.07339504361152649, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07936268299818039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
304,16074930,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2613755464553833, 0.0, 0.0, 0.0, 0.052122972905635834, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10284782946109772, 0.0, 0.2504631578922272, 0.0, 0.0, 0.0, 0.06831642985343933, 0.0, 0.0, 0.053412385284900665, 0.0, 0.0]"
305,16096416,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.09357728064060211, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15380005538463593, 0.0, 0.0, 0.0, 0.20579850673675537, 0.17302662134170532, 0.05832894146442413, 0.253384530544281, 0.055586982518434525, 0.0, 0.0, 0.0, 0.08427584171295166, 0.0, 0.0, 0.0, 0.06498952955007553, 0.0]"
306,16122590,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.21640977263450623, 0.07810892909765244, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12548524141311646, 0.14908036589622498, 0.0, 0.1197396069765091, 0.0, 0.0, 0.0, 0.07301381230354309, 0.0, 0.0, 0.09325508773326874, 0.0, 0.0]"
307,16129467,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.1624659299850464, 0.0, 0.0, 0.0978756695985794, 0.17931900918483734, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11097743362188339, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09903095662593842, 0.0, 0.0, 0.0, 0.0, 0.0]"
308,16153562,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.25562170147895813, 0.376706600189209, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11403710395097733, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
309,16164985,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.23573678731918335, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0767596885561943, 0.20200864970684052, 0.0, 0.11436465382575989, 0.0, 0.0, 0.0, 0.08364835381507874, 0.0, 0.0, 0.0, 0.0, 0.0]"
310,16180004,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2655554413795471, 0.15270023047924042, 0.0, 0.0, 0.12582789361476898, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17965459823608398, 0.0, 0.05141651630401611, 0.0, 0.0, 0.0, 0.07217368483543396, 0.0, 0.0, 0.0, 0.0, 0.0]"
311,16184358,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.26345890760421753, 0.06190459802746773, 0.0, 0.0, 0.07323210686445236, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.052777234464883804, 0.0, 0.0, 0.07208870351314545, 0.0, 0.0, 0.0, 0.2837977409362793, 0.0, 0.0, 0.0, 0.0, 0.0]"
312,16192310,"[0.0, 0.0, 0.0, 0.0, 0.7435800433158875, 0.0, 0.10878067463636398, 0.0, 0.19975648820400238, 0.0, 0.05334988236427307, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08730703592300415, 0.0, 0.0, 0.054822128266096115, 0.0, 0.0, 0.08476780354976654, 0.06576301157474518, 0.0, 0.0, 0.0, 0.0, 0.0]"
313,16193528,"[0.0, 0.06688758730888367, 0.0, 0.0, 0.0, 0.22963234782218933, 0.0, 0.0, 0.05936983600258827, 0.08095485717058182, 0.0, 0.0, 0.05239962041378021, 0.0, 0.0, 0.0, 0.0, 0.11347754299640656, 0.10206722468137741, 0.0, 0.059843406081199646, 0.0, 0.0, 0.0, 0.135700061917305, 0.0, 0.0, 0.0, 0.0, 0.0]"
314,16219103,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.5277902483940125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15289701521396637, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
315,16219502,"[0.0, 0.16425886750221252, 0.0, 0.0, 0.0, 0.2546240985393524, 0.0, 0.0, 0.0, 0.104155533015728, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07368669658899307, 0.1811533123254776, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08604617416858673, 0.0, 0.0, 0.0, 0.0, 0.0]"
316,16250929,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2674577236175537, 0.24593937397003174, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0678173080086708, 0.0, 0.0, 0.06082063913345337, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06098751351237297]"
317,16261564,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.3266221284866333, 0.07089035212993622, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06165829300880432, 0.07817450165748596, 0.0, 0.0801430493593216, 0.061213672161102295, 0.0, 0.0, 0.053038086742162704, 0.0, 0.0, 0.10591840744018555, 0.0, 0.0]"
318,16269666,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.3565549850463867, 0.0, 0.0, 0.0, 0.07911829650402069, 0.0, 0.0, 0.05923271179199219, 0.15055353939533234, 0.0, 0.0, 0.0, 0.0827515497803688, 0.060582228004932404, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08367365598678589, 0.0, 0.0, 0.0, 0.0, 0.0]"
319,16282156,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2867206335067749, 0.0, 0.0, 0.0, 0.24354276061058044, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07562366127967834, 0.0, 0.07756499946117401, 0.0, 0.0, 0.0, 0.05851290747523308, 0.0, 0.0, 0.0, 0.0, 0.0]"
320,16299627,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.3811549246311188, 0.0, 0.0, 0.0, 0.07260817289352417, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1331455409526825, 0.1250590682029724, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
321,16305494,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2331106960773468, 0.09856953471899033, 0.0, 0.0, 0.06687715649604797, 0.0, 0.0, 0.05465671420097351, 0.06329429894685745, 0.0, 0.0, 0.0, 0.0, 0.1557546705007553, 0.0, 0.06411866098642349, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07225606590509415, 0.0, 0.0]"
322,16307778,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.4997945725917816, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06391065567731857, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07176190614700317, 0.0, 0.0, 0.0, 0.0, 0.0]"
323,16308572,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2306498885154724, 0.0, 0.0, 0.0, 0.06416399776935577, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08018587529659271, 0.0, 0.2732517421245575, 0.0, 0.0, 0.0, 0.09764856100082397, 0.0, 0.0, 0.0, 0.0, 0.0]"
324,16312576,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.40745440125465393, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09948905557394028, 0.09978305548429489, 0.0, 0.06473447382450104, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07166872173547745, 0.0, 0.0]"
325,16326882,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2968417704105377, 0.20577684044837952, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.065545953810215, 0.0, 0.0, 0.0, 0.0, 0.1319359391927719, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05825982615351677, 0.0, 0.0, 0.0, 0.0, 0.0]"
326,16331010,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.4117966294288635, 0.0, 0.0, 0.0, 0.10216306149959564, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11275677382946014, 0.0, 0.13113272190093994, 0.0, 0.0, 0.10211258381605148, 0.0, 0.0, 0.0, 0.052809860557317734, 0.0, 0.0]"
327,16334480,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.4174688458442688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11280056834220886, 0.0, 0.11624354124069214, 0.0, 0.0, 0.0, 0.08962947130203247, 0.0, 0.0, 0.0, 0.0, 0.0]"
328,16334857,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.3704284429550171, 0.0, 0.0, 0.0, 0.07013490051031113, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05375709384679794, 0.0, 0.0, 0.07658454030752182, 0.0, 0.0, 0.0, 0.1455496847629547, 0.0, 0.0, 0.0, 0.0, 0.0]"
329,16337999,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.05596582964062691, 0.13384371995925903, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06579691916704178, 0.17508438229560852, 0.0, 0.13708268105983734, 0.0, 0.0, 0.0, 0.0903467983007431, 0.0, 0.07623976469039917, 0.11923312395811081, 0.0, 0.0]"
330,16340092,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.46127134561538696, 0.0, 0.0, 0.0, 0.05673840269446373, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08191682398319244, 0.09949632734060287, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
331,16343974,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.17260104417800903, 0.0, 0.0, 0.0, 0.18607693910598755, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05470104143023491, 0.24089741706848145, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12296709418296814, 0.0, 0.0, 0.0, 0.0, 0.0]"
332,16374678,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.39776307344436646, 0.05397584289312363, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1222616583108902, 0.0, 0.0, 0.0, 0.06812065839767456, 0.0, 0.0, 0.07741694152355194, 0.0, 0.0]"
333,16378486,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2823507487773895, 0.32296302914619446, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07149970531463623, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
334,16409683,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.42655128240585327, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05087370052933693, 0.0, 0.0, 0.0, 0.0, 0.07075155526399612, 0.0903158113360405, 0.0, 0.061528515070676804, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07861435413360596, 0.0, 0.0]"
335,16426463,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.16736531257629395, 0.0, 0.0, 0.0, 0.1113566905260086, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2642379403114319, 0.0, 0.09976363927125931, 0.0, 0.0, 0.0, 0.1966860145330429, 0.0, 0.0, 0.0, 0.0, 0.0]"
336,16461545,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.45707669854164124, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0712720975279808, 0.05508477985858917, 0.0, 0.0, 0.10298587381839752, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08800190687179565, 0.0, 0.0]"
337,16485307,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.42871519923210144, 0.07168857008218765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06587178260087967, 0.12593212723731995, 0.0, 0.06224502995610237, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
338,16488147,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.20549753308296204, 0.05440893769264221, 0.0, 0.0, 0.09297434985637665, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0964617133140564, 0.0, 0.3113516569137573, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0730009451508522, 0.0, 0.0]"
339,16514376,"[0.0, 0.0, 0.0, 0.0, 0.0531797781586647, 0.38063886761665344, 0.18295525014400482, 0.0, 0.0, 0.0, 0.314819872379303, 0.052932724356651306, 0.0, 0.0, 0.0, 0.0629313662648201, 0.0, 0.0, 0.16020625829696655, 0.0, 0.11044912785291672, 0.0, 0.0, 0.06410171091556549, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
340,16519392,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2106437087059021, 0.05475457012653351, 0.0, 0.0793084055185318, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05731724947690964, 0.1185869351029396, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4075980484485626, 0.0, 0.0, 0.13799647986888885, 0.0, 0.0]"
341,16521436,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.24216815829277039, 0.0, 0.0, 0.1081990897655487, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09169089049100876, 0.0903562530875206, 0.0, 0.11815005540847778, 0.0, 0.07135199010372162, 0.0, 0.0, 0.0, 0.17814336717128754, 0.0, 0.0, 0.0, 0.0, 0.0]"
342,16529278,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.3734371066093445, 0.0974193811416626, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.050896838307380676, 0.07850583642721176, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1595052033662796, 0.0, 0.0, 0.05858518183231354, 0.0, 0.0]"
343,16578935,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.49671265482902527, 0.07357259094715118, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05160856992006302, 0.0, 0.0, 0.0, 0.0, 0.056290097534656525, 0.0695078894495964, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.059789542108774185, 0.0, 0.0]"
344,16582002,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.5137473940849304, 0.08114536106586456, 0.0, 0.0, 0.0, 0.0, 0.0644875168800354, 0.07371993362903595, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07331012934446335, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1458941251039505, 0.0, 0.05902886763215065]"
345,16589206,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.3088490962982178, 0.0, 0.0, 0.0, 0.2401668280363083, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10432475805282593, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06441077589988708, 0.0, 0.0, 0.0819496437907219, 0.0, 0.0]"
346,16590621,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.39877888560295105, 0.054917111992836, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11421013623476028, 0.16580528020858765, 0.0, 0.0, 0.06676513701677322, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
347,16615594,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.4724280834197998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08946261554956436, 0.0, 0.15287430584430695, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
348,16637204,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10420756042003632, 0.671463668346405, 0.0, 0.0, 0.0, 0.0, 0.05178748443722725, 0.0613006092607975, 0.0, 0.05340706557035446, 0.0, 0.0]"
349,16664681,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.375211626291275, 0.0, 0.0, 0.0, 0.05227545276284218, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10625838488340378, 0.0, 0.14793486893177032, 0.0, 0.0, 0.0, 0.06533020734786987, 0.0, 0.0, 0.07478106021881104, 0.0, 0.0]"
350,16666847,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.5143148899078369, 0.061519622802734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.116919606924057, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06633804738521576, 0.0, 0.0]"
351,16672510,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2907719314098358, 0.0, 0.0, 0.0, 0.254943311214447, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.050782881677150726, 0.08263416588306427, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08668708801269531, 0.0, 0.0]"
352,16672644,"[0.0, 0.09305017441511154, 0.0, 0.0, 0.0, 0.11215728521347046, 0.39870667457580566, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07184521853923798, 0.09875679761171341, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
353,16676396,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.18587031960487366, 0.0638386458158493, 0.0, 0.10136809945106506, 0.25228455662727356, 0.0, 0.0, 0.05941421911120415, 0.0, 0.0, 0.0, 0.07284238189458847, 0.0, 0.07758752256631851, 0.0, 0.05694642290472984, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06803371757268906]"
354,16725276,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.30989834666252136, 0.2220747172832489, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1419800966978073, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05055008828639984, 0.0, 0.0]"
355,16746041,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.5307860970497131, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08512648195028305, 0.06321918964385986, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0749911218881607, 0.0, 0.0]"
356,16746076,"[0.0, 0.0, 0.06274797022342682, 0.0, 0.0, 0.07956801354885101, 0.1811511069536209, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5490517616271973, 0.0, 0.0, 0.0, 0.0, 0.0]"
357,16782082,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.38835591077804565, 0.0, 0.0, 0.0, 0.05086850747466087, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15822109580039978, 0.0, 0.07718580216169357, 0.0, 0.0, 0.0, 0.08372174203395844, 0.0, 0.0, 0.0, 0.0, 0.0]"
358,16787084,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.28344762325286865, 0.1612062007188797, 0.0, 0.0, 0.05100952833890915, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09813007712364197, 0.0, 0.07378136366605759, 0.0, 0.0, 0.0, 0.13856558501720428, 0.0, 0.0, 0.05728863179683685, 0.0, 0.0]"
359,16824146,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.38543686270713806, 0.09749600291252136, 0.0, 0.0, 0.0, 0.0, 0.05383627489209175, 0.06953053921461105, 0.0, 0.0, 0.0, 0.06374158710241318, 0.10305401682853699, 0.0, 0.0, 0.07317648828029633, 0.0, 0.0, 0.0, 0.0824614018201828, 0.0, 0.0, 0.0, 0.0, 0.0]"
360,16827489,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.32268261909484863, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10872294753789902, 0.12484725564718246, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10241179168224335, 0.0, 0.0, 0.08556575328111649, 0.0, 0.0]"
361,16837588,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.251530259847641, 0.055757928639650345, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0698624774813652, 0.4100298285484314, 0.0, 0.07498791068792343, 0.0, 0.0, 0.0, 0.10451692342758179, 0.0, 0.0, 0.0, 0.0, 0.0]"
362,16884569,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.47497808933258057, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07966025918722153, 0.0, 0.05287843942642212, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05169796198606491, 0.0, 0.0]"
363,16902662,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.21221664547920227, 0.05931904539465904, 0.0, 0.0, 0.0510496124625206, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05309329926967621, 0.2528264820575714, 0.0, 0.08291807025671005, 0.0, 0.0, 0.054372675716876984, 0.05423535779118538, 0.0, 0.0, 0.17178460955619812, 0.0, 0.0]"
364,16906137,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.48295000195503235, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07556602358818054, 0.09598138928413391, 0.0, 0.07581841945648193, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05221540108323097, 0.0, 0.0]"
365,16930208,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.5163083672523499, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07295584678649902, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05451187118887901, 0.0, 0.0, 0.06443390250205994, 0.0, 0.0]"
366,16935292,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2739746570587158, 0.0, 0.0, 0.0, 0.20687048137187958, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16921374201774597, 0.0, 0.054784491658210754, 0.0, 0.0, 0.0, 0.12317173182964325, 0.0, 0.0, 0.07089447230100632, 0.0, 0.0]"
367,16965437,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.15211300551891327, 0.07813438028097153, 0.0, 0.0, 0.19947437942028046, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06330994516611099, 0.19893306493759155, 0.0, 0.05592380836606026, 0.0, 0.0, 0.0, 0.08242636919021606, 0.0, 0.0, 0.0, 0.0, 0.0]"
368,16973333,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.3695525825023651, 0.0, 0.0, 0.0, 0.08183097839355469, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1187794879078865, 0.0, 0.09056410938501358, 0.0, 0.0, 0.0, 0.06753252446651459, 0.0, 0.0, 0.05687098205089569, 0.0, 0.0]"
369,17006157,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.30904537439346313, 0.1314356029033661, 0.0, 0.0, 0.05529768392443657, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13956913352012634, 0.0, 0.056949932128190994, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05007337033748627, 0.0, 0.0]"
370,17011345,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2990840673446655, 0.08856239914894104, 0.0, 0.05877174809575081, 0.05501805990934372, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12148240208625793, 0.055580370128154755, 0.0, 0.10493370145559311, 0.0, 0.06165400892496109, 0.0, 0.0, 0.0, 0.07005663216114044, 0.0, 0.0, 0.0, 0.0, 0.0]"
